,Tempo,MFCC average,MFCC variance,Spectral centroid average,Spectral centroid variance,Spectral bandwidth average,Spectral bandwidth variance,Spectral roll-off average,Spectral roll-off variance,Spectral contrast average,Spectral contrast variance,Spectral flatness average,Spectral flatness variance,Zero crossing rate average,Zero crossing rate variance,Genre
blues11_1,1.1978789401648977,-1.4230516483394124,1.967474002644672,-1.0528035344907134,-0.6710620740994064,-0.8080668902237158,-0.641492547992464,-0.9841749250866733,-0.5165152846721492,-0.18747236565058964,-0.3730782378184816,-0.5756329777491236,-0.3993599553280713,-1.1336781081496397,-0.6178064812937786,blues
blues11_2,1.1978789401648977,-0.835586464264214,1.4352550313246848,-1.020572056397111,-0.40798039297413674,-0.9778488610811144,-0.8480634038097858,-1.070800428307635,-0.561592622279585,0.27443255543797657,0.051390141588660065,-0.6630584947293182,-0.4228868373788851,-0.9021795019100184,0.1758295393825452,blues
blues11_3,1.1978789401648977,-0.7895962786806935,1.392442356211754,-1.1655395434975542,-0.6687551923054759,-1.0051955049004688,-0.7608868877786769,-1.1019347778760482,-0.6273931819118463,-0.12151426117654499,-0.2060592306021843,-0.6478836856276198,-0.4127540743670558,-1.182954240049214,-0.5490179914808765,blues
blues11_4,1.538641995247226,-0.768142302561199,1.1551832778278297,-1.2335877575755563,-0.8356619626615653,-0.969002211567043,-0.753586738330259,-1.1506483860443135,-0.6666681719653991,0.26069558251130437,0.11350944024988695,-0.6989994385297269,-0.4323751233707058,-1.4151142708780906,-0.8741222472920772,blues
blues11_5,0.8972056562687253,-0.9291141897898326,1.564124063113769,-1.4418707053089395,-0.92080381603874,-1.2518217674536167,-0.9509730643873092,-1.4147608616348701,-0.855094180465217,0.07698694637147249,-0.18353952396259238,-0.67847395200307,-0.41898178408117526,-1.4048621897446218,-0.7888476037382068,blues
blues11_6,-0.3577784852109487,-0.5205477433251962,0.9575001404740712,-1.3029685849316437,-0.9218137379935416,-1.091093363899877,-0.8914026424543519,-1.219271034072654,-0.7667245250054664,0.6135555492864464,0.5190392776134043,-0.7043978686578665,-0.42814072997372743,-1.3499639488363697,-0.8346241557663265,blues
blues11_7,1.538641995247226,-0.791685117706403,1.4008024384039097,-1.2795007689529718,-0.9362453163658495,-0.894801823632265,-0.824131065183923,-1.13243373255531,-0.8005090193756156,0.05726653682340507,-0.11622944435321539,-0.7017714100018422,-0.4310446215241321,-1.5057294396061696,-0.9127151467737838,blues
blues12_0,-0.9927406996500697,-0.7048357627163875,0.8286683265059024,-1.466949661843268,-1.1779104543954055,-1.2446661517247424,-1.175920886601126,-1.355245540351032,-1.156570620738153,0.10278269989375352,-0.06296066453323321,-0.7585066518013032,-0.43780421152453314,-1.4326420224933758,-0.9488462323548842,blues
blues12_1,1.928085486769887,-0.8568028243538035,0.55105762138188,-0.7997734629084512,-0.6924330145470581,-1.297835589399377,-1.2902448669465372,-1.0491970020764898,-1.0216968681771001,1.3829337845276959,0.887619555497312,-0.7358330045262914,-0.43616985884067155,-0.10615500874035848,0.03759084406177953,blues
blues12_2,1.928085486769887,-0.8848578334296029,0.5719963623218367,-0.4958632523045662,-0.5437360102297413,-0.864504496983805,-0.9336101832546336,-0.6412734832413544,-0.6954656741012434,1.1649730483437928,0.9775674381656633,-0.7128389996309263,-0.4358397977800965,0.18817893347858358,-0.04649112771817542,blues
blues12_3,-0.9927406996500697,-0.7009422967904879,0.2312539562839393,-1.0199363963444847,-0.8186130224295237,-1.140472342772719,-1.1037973050262273,-0.8967022286801785,-0.9131663711907864,0.9680692194976488,0.8623294587864705,-0.7486416925424799,-0.4373660650691521,-0.7060671111956,-0.32040762047102583,blues
blues12_4,-0.9927406996500697,-0.7603432993224926,0.5475825674277324,-1.444538831524366,-1.17816440350682,-1.4270246641800144,-1.3722070070753043,-1.4037473502229147,-1.2259153863777759,0.5384893746144285,0.26121034393145093,-0.7676331912746224,-0.43789893213393655,-1.238183193252095,-0.7818057101124548,blues
blues12_5,-0.9927406996500697,-0.8246099382474416,0.3981821164051641,-0.8962734567434755,-0.7987124376944179,-1.1143859713263438,-1.1401927995926746,-0.9305899561015806,-0.94284824446233,1.5021801086779951,1.3789492790051496,-0.7490863150711322,-0.43766700261640556,-0.3340157797390678,-0.2676469395537406,blues
blues12_6,-0.8845619520048862,-0.5761611873521725,0.6616080671526353,-1.1952811898027327,-1.0127634020769556,-1.3770889187215662,-1.2621493940975315,-1.2209654204437244,-1.0721558380197367,0.9565560976984862,0.6162636664021913,-0.7539339745824546,-0.43765515218774703,-0.8019736766377299,-0.6590545420331475,blues
blues12_7,1.928085486769887,-0.755553290670474,0.7305000353991916,-1.2710272555695958,-0.995133357041645,-1.1348469187424701,-1.0908849652217127,-1.1947024316921373,-0.9549312765350292,0.30120268718099896,0.4058954297133674,-0.7435138533113167,-0.4374548329556875,-1.132355258971126,-0.7861181734199156,blues
blues13_0,-0.5059363352467436,-0.42345241538668593,0.3383949664113708,-0.8856360899145073,-0.889377278511065,-0.5791704134417218,-0.6708491912966621,-0.8013929953074831,-0.8785540118757379,0.9015977605997075,0.723113606567198,-0.7117611182376565,-0.43681183923381056,-0.812887182360452,-0.6671861040951561,blues
blues13_1,-0.5059363352467436,-0.27907892618898955,0.42365026308245685,-1.0469727675349154,-1.0256806916634338,-0.5136992191493949,-0.6263390755111532,-0.8651442825189968,-0.9359739913712727,0.40665321719881475,0.351124739156812,-0.7178050924050225,-0.4372668402123173,-1.222639715404578,-0.9294036072938492,blues
blues13_2,2.9016942155765393,-0.5221418643810231,0.4333888680738035,-1.1165472208825047,-1.007559538935449,-0.7786083558316296,-0.8557064041611553,-1.1811473407235769,-1.07251700734592,0.48870402732300383,0.3100149618880816,-0.7297583977767894,-0.43699279445912065,-1.051000034492632,-0.647870785241383,blues
blues13_3,-0.5059363352467436,-0.8356186835493447,0.3324906530096568,-0.9168033229637322,-0.8823560812483354,-0.6634048269098994,-0.7176955626927097,-0.8249026062060817,-0.9125155755196375,0.8660333013095765,0.7561393807956814,-0.723194998959493,-0.4373335366247881,-0.804619374994752,-0.5891186570144247,blues
blues13_4,-0.5059363352467436,-0.43545443171321246,0.4856080510417313,-1.3389384567295426,-1.1510303213827264,-0.7587661534601337,-0.8164779499739372,-1.2707380200939096,-1.0775705506439663,0.1020688783057923,0.12327663951003022,-0.7371232386882044,-0.43717935634128235,-1.5060601519007988,-1.0026720581927797,blues
blues13_5,-0.5059363352467436,-0.6961659452382238,0.5574328398570185,-1.1495279631139623,-1.0218532534050941,-0.76804625333499,-0.8430514143969301,-1.2218126136292597,-1.0297819832180595,0.47731060207840015,0.19423425380013823,-0.7310783807481939,-0.4370725865654044,-1.111851096704189,-0.7364291225707615,blues
blues13_6,-0.7680617622331501,-0.7529176433879511,0.4045108868850531,-0.8210912975542336,-0.8171510523568144,-0.5820977358550747,-0.7143580810569966,-0.7895322907099934,-0.8459270295059712,1.41764651217218,1.2914782056747227,-0.7164827563697047,-0.4365110755927401,-0.7004450021869235,-0.5562066322181112,blues
blues13_7,-0.5059363352467436,-0.5018052000216326,0.545528761098926,-1.659770761763706,-1.2701566969251075,-1.0640807815151343,-1.0077114975880643,-1.762745462593399,-1.3093371568060364,-0.1782038124971019,-0.169412158609481,-0.7623042380700197,-0.43780730376929744,-1.7018418303205904,-1.034647930329564,blues
blues14_0,0.6299405150276839,-1.030963272837406,1.9198705477127418,-1.7598254575329992,-1.2979078987579922,-1.0708087773157542,-1.0261571444778652,-1.911427866654804,-1.3869933832491377,-0.3718615312657397,-0.45678057060340155,-0.7633121518784963,-0.43786726665744985,-1.7163931712842238,-1.027493146435609,blues
blues14_1,1.1978789401648977,-1.0138423356351485,2.5546016239500458,-1.559807173137707,-1.2214367681374723,-0.9270420233867855,-0.8712949902166948,-1.603896740305574,-1.184622362406574,-0.02035066699919981,-0.21311222487850176,-0.758949018356338,-0.4378019657419348,-1.5153200961503834,-0.9025764873211796,blues
blues14_2,0.8972056562687253,-0.8859117842221518,1.4078150467247703,-1.146464428277773,-0.9018808448308375,-0.9366047810491751,-0.9453264325807719,-1.1597557127888176,-0.9254987813802161,1.280058858439426,1.6034087921116087,-0.7576162970428715,-0.4377458649372247,-0.8922581330711774,-0.33367111649914094,blues
blues14_3,1.928085486769887,-0.924387292573413,1.5430409000252787,-1.3621708900564693,-1.054743913223558,-1.003369973639482,-1.0317660351977294,-1.3332185175271207,-1.0150240822327383,0.874038444728092,0.8623860863344917,-0.7616930762527807,-0.4378473660280427,-1.204450539200036,-0.661325781361976,blues
blues14_4,1.538641995247226,-0.9798419658005908,1.2981311793032786,-1.233721441285317,-1.0801621935029555,-1.1246651211367416,-1.0493510984161014,-1.2559121393470452,-1.1104778209592077,1.631345910574585,1.049472098010925,-0.758180727384303,-0.43757193833256997,-1.09994545409758,-0.8120908415897415,blues
blues14_5,0.8972056562687253,-1.0180321369518655,1.719740238930329,-1.3183319801591258,-1.0921610484417201,-0.8938348253468804,-0.965814753646015,-1.331735929452434,-1.1065941017382477,0.63133386026542,0.5476787177118665,-0.7545701270834104,-0.437699571747654,-1.293081434160348,-0.8158887203571058,blues
blues14_6,0.8972056562687253,-0.9646750329379743,1.6632906789880426,-1.0573729294992764,-0.9260911680169078,-0.8678517277531342,-0.9547960610087423,-1.1495893945623952,-1.047999707531668,0.8891072241256286,0.5991944518557917,-0.7453517306514422,-0.4367626565569311,-0.9018487896153917,-0.46618198067478706,blues
blues14_7,0.6299405150276839,-0.9038630983895382,1.716869488023671,-1.2288668544473529,-0.9755141558076307,-0.8183504927017341,-0.8296982148609567,-1.2281665625207727,-1.0436543736919364,0.5623127808808517,0.5419003370282137,-0.75119292104184,-0.4375635134819593,-1.1770014187459092,-0.5915396007080567,blues
blues15_0,-0.6422415572796749,-1.0653758466589593,1.308541356570116,-1.2977280565614397,-1.1032413363114515,-0.5900614422163739,-0.6665868737220937,-1.177123173092285,-1.0326470951615376,-0.1861043924935889,-0.17180585947912053,-0.7318345192984081,-0.4357989541986507,-1.5083751379631933,-0.9798732742260976,blues
blues15_1,1.928085486769887,-0.9876295406983491,1.0324360397070251,-0.826151514902987,-0.8525327600343926,-0.9151091480988949,-0.8961125158762667,-0.9901052773854189,-1.0775967452882658,0.7571913450741111,0.363100218304469,-0.7362928734670031,-0.437354925127047,-0.4150402919229363,-0.32155390509176224,blues
blues15_2,1.928085486769887,-1.1498937275067251,0.7790189088240584,-1.0385497579512593,-1.0026610705007144,-0.8530332288917379,-0.9349108624791553,-0.9725260187855669,-1.0198656168214073,0.9453320354722408,0.8586882755135107,-0.7346290781839545,-0.4367841318789578,-0.9074708986240679,-0.6771916378508012,blues
blues15_3,-0.7680617622331501,-1.0640000743900555,1.115902817430981,-1.1712773678361397,-1.0478033745970814,-0.8157095689183546,-0.7840329768870626,-1.1002403915049774,-1.0223734299893894,0.41299217986264,0.15286081184183514,-0.7372634121138951,-0.4368698136099167,-1.1680721867909538,-0.8280732957966379,blues
blues15_4,0.8972056562687253,-1.0187153119548318,0.741898563795744,-0.8919809559692865,-0.7757710944449779,-0.8774702046477764,-0.9592343497986691,-0.9346141237328723,-0.996552627958941,0.6956319965139812,0.48693817934946215,-0.7218274793598208,-0.4371418513495874,-0.7573275168629451,-0.5250705542283658,blues
blues15_5,0.8972056562687253,-0.861186147192472,0.40670941943236794,-0.8812831263502524,-0.8592915397536586,-0.9966244671436876,-0.9424535153864712,-0.8895010866031282,-0.9088683870190658,0.6425000648444851,0.4250945593075291,-0.720034786537696,-0.43710075090593287,-0.6577831161799094,-0.6332827154334231,blues
blues15_6,-0.9927406996500697,-1.0053067265748936,0.6881592801065091,-1.2930690467896289,-1.1405567953561992,-1.1564891773888168,-1.2060631135494952,-1.2665020541662346,-1.179360408890887,0.9829364388740246,0.7521824842907218,-0.7528391095384035,-0.43774174571061447,-1.1988284301913594,-0.9078146051084519,blues
blues15_7,-0.6422415572796749,-0.8266533228174007,1.2173674295915413,-1.3949316814432984,-1.1721693080966569,-1.0229693800453552,-0.9787047380790243,-1.3959108132567155,-1.1921716079188123,0.1648315214546989,-0.052024989179314446,-0.754824987742505,-0.43778171699507323,-1.3446725521223217,-0.9002170925431675,blues
blues16_0,-0.6422415572796749,-0.5253836108415847,1.0272494068932585,-0.8590280932863021,-0.8303985869845126,-0.6954175227167629,-0.5955940896822701,-0.9068685469065992,-0.8638816088874715,0.6152229535314216,0.3780652045999436,-0.7083990888012418,-0.43564639485186624,-0.7500518463811278,-0.5734362275570346,blues
blues16_1,2.377443361603726,-0.8080814306971495,0.8039268597269764,-1.024588777671955,-0.9744388087209813,-0.6904793883517893,-0.8046858101679008,-1.0123440985057135,-0.9556051548754868,0.2677223492816735,0.40216567508753526,-0.7257556620019167,-0.43699395873477637,-1.0371101181182543,-0.7191737418593601,blues
blues16_2,2.377443361603726,-0.7007151402570991,0.5426655225715709,-0.6718411037262925,-0.7192227490948696,-0.8639718843374548,-0.8679607686837385,-0.7973688276761915,-0.9227888006408976,1.4293913104190836,1.0794131176847823,-0.7276859028895838,-0.43706065870346067,-0.2549755413229709,-0.301487374321264,blues
blues16_3,1.928085486769887,-0.7828858057772646,0.9826738485974896,-0.9310779236855123,-0.9263630780647258,-0.5033322890578872,-0.4039005209553809,-0.7406068842453407,-0.6598852253781502,0.41414693086437915,0.33580507194419607,-0.7110203826990664,-0.43608807581123915,-1.0162752435566893,-0.8250963795334635,blues
blues16_4,-0.6422415572796749,-0.7136038043014189,0.8244458404619381,-1.3421636490948383,-1.1167532921929355,-0.8971156824505653,-0.8214283657529605,-1.3243229890790018,-1.1096803416587242,0.01448220040417081,0.016941639317854935,-0.7392235318899497,-0.437513722805953,-1.3545939209611606,-0.938496432727801,blues
blues16_5,-1.8165634701787756,-0.6032134604861789,0.7269776620341079,-1.1619884091682715,-0.9957001968892589,-0.8413463108051846,-0.9094974019356736,-1.1699220310152365,-0.9778301849354238,-0.05397064439147446,-0.04504260706890976,-0.726430201395685,-0.4369400556405971,-1.2011434162537569,-0.8165006742071079,blues
blues16_6,2.377443361603726,-0.7475101818656442,1.298765567064421,-1.082130825562854,-1.0093556775930674,-0.5808560990950142,-0.6023097613568589,-1.0729184112714716,-0.9620569479787524,0.1172240195216333,0.03576809282434052,-0.7304738065370768,-0.4368326993670754,-1.16542648843393,-0.7696869178059927,blues
blues16_7,2.377443361603726,-0.7804680126082192,0.519013228089838,-0.8497269493552393,-0.8628109353467177,-0.7930278666714637,-0.9417126883632375,-0.9388500896605481,-1.028059466498423,1.1905905879925587,0.9928652550176872,-0.7359440806503326,-0.437575326791473,-0.6587752530637917,-0.5020733498346529,blues
blues17_0,1.1978789401648977,-0.597088880962141,1.2444014200381188,-1.680286297974679,-1.2386488091327572,-1.623437248049631,-1.459372267068882,-1.6456210046931765,-1.3004288954414458,0.2844717808442861,0.023553708217652514,-0.7668791189371578,-0.43785366869201364,-1.4204056675921386,-0.9204487878100197,blues
blues17_1,1.538641995247226,-0.4597578083069753,0.6003883221984054,-1.2329994601395289,-0.8844287277209402,-1.3919782453530818,-1.1846020297484188,-1.2228716051111783,-0.9814924999962443,0.666700223006266,0.7813050206745087,-0.7537046713258838,-0.43758948320108676,-0.940872840381498,-0.6962828598366259,blues
blues17_2,1.1978789401648977,-0.6168138499552995,1.1752006096917167,-1.440626040680269,-1.1403376391706423,-1.481523078817394,-1.420072714332635,-1.407347921261438,-1.220579073197757,0.7174791339879735,0.2307034292524236,-0.7603936772077503,-0.43778342617175553,-1.2094112236194585,-0.8539841206573385,blues
blues17_3,1.1978789401648977,-0.5851596279007868,0.7052630085207878,-1.2876279436906575,-0.9973245899411364,-1.3990908248609728,-1.204502363982838,-1.2252013863714009,-1.0465744903467395,0.9821790289735105,0.7558007460018892,-0.7594798452884172,-0.4378009920820383,-1.034795132055857,-0.7753356984310902,blues
blues17_4,1.1978789401648977,-0.6001427050313137,1.362410737047901,-1.523026473276215,-1.1315748597141788,-1.5245265910396737,-1.4345377368347823,-1.5702208111805545,-1.2548262080097725,0.7393877588136325,0.2645158454923701,-0.7641514100420652,-0.4378292217758631,-1.2537266710996138,-0.8126647258472778,blues
blues17_5,-1.3578439729525642,-0.5927684899103809,0.8339130365530067,-1.2795022430565588,-0.9551038665377852,-1.3335144082375094,-1.2049462826175028,-1.2707380200939093,-1.0566025033313113,0.9911734447454433,0.9387016315008051,-0.7590638562695282,-0.43772499724718567,-0.9091244600972069,-0.6233571851501708,blues
blues17_6,1.538641995247226,-0.679719618929172,1.6554360516985898,-1.718647474721239,-1.2509796345599276,-1.6801491117155336,-1.497281907752996,-1.7434718176224762,-1.3379734335621924,0.3451037198799948,-0.009614412426257742,-0.7682867614598315,-0.43788718546289956,-1.4409098298590775,-0.9381486617647568,blues
